aws.compute,ApplicationAutoScaling,application-auto-scaling.png,Architecture-Service-Icons_01312023/Arch_Compute/64/Arch_Amazon-Application-Auto-Scaling_64.svg
aws.compute,Batch,batch.png,Architecture-Service-Icons_07312025/Arch_Compute/64/Arch_AWS-Batch_64.svg
aws.compute,ComputeOptimizer,compute-optimizer.png,Architecture-Service-Icons_07312025/Arch_Management-Governance/64/Arch_AWS-Compute-Optimizer_64.svg
aws.compute,Compute,compute.png,Category-Icons_07312025/Arch-Category_64/Arch-Category_Compute_64.svg
aws.compute,EC2Ami,ec2-ami.png,Resource-Icons_07312025/Res_Compute/Res_Amazon-EC2_AMI_48.svg
aws.compute,EC2AutoScaling,ec2-auto-scaling.png,Resource-Icons_07312025/Res_Compute/Res_Amazon-EC2_Auto-Scaling_48.svg
aws.compute,EC2ContainerRegistryImage,ec2-container-registry-image.png,Resource-Icons_07312025/Res_Containers/Res_Amazon-Elastic-Container-Registry_Image_48.svg
aws.compute,EC2ContainerRegistryRegistry,ec2-container-registry-registry.png,Resource-Icons_07312025/Res_Containers/Res_Amazon-Elastic-Container-Registry_Registry_48.svg
aws.compute,EC2ContainerRegistry,ec2-container-registry.png,Architecture-Service-Icons_07312025/Arch_Containers/64/Arch_Amazon-Elastic-Container-Registry_64.svg
aws.compute,EC2ElasticIpAddress,ec2-elastic-ip-address.png,Resource-Icons_07312025/Res_Compute/Res_Amazon-EC2_Elastic-IP-Address_48.svg
aws.compute,EC2ImageBuilder,ec2-image-builder.png,Architecture-Service-Icons_07312025/Arch_Compute/64/Arch_Amazon-EC2-Image-Builder_64.svg
aws.compute,EC2Instance,ec2-instance.png,Resource-Icons_07312025/Res_Compute/Res_Amazon-EC2_Instance_48.svg
aws.compute,EC2Instances,ec2-instances.png,Resource-Icons_07312025/Res_Compute/Res_Amazon-EC2_Instances_48.svg
aws.compute,EC2Rescue,ec2-rescue.png,Resource-Icons_07312025/Res_Compute/Res_Amazon-EC2_Rescue_48.svg
aws.compute,EC2SpotInstance,ec2-spot-instance.png,Resource-Icons_07312025/Res_Compute/Res_Amazon-EC2_Spot-Instance_48.svg
aws.compute,EC2,ec2.png,Architecture-Service-Icons_07312025/Arch_Compute/64/Arch_Amazon-EC2_64.svg
aws.compute,ElasticBeanstalkApplication,elastic-beanstalk-application.png,Resource-Icons_07312025/Res_Compute/Res_AWS-Elastic-Beanstalk_Application_48.svg
aws.compute,ElasticBeanstalkDeployment,elastic-beanstalk-deployment.png,Resource-Icons_07312025/Res_Compute/Res_AWS-Elastic-Beanstalk_Deployment_48.svg
aws.compute,ElasticBeanstalk,elastic-beanstalk.png,Architecture-Service-Icons_07312025/Arch_Compute/64/Arch_AWS-Elastic-Beanstalk_64.svg
aws.compute,ElasticContainerServiceContainer,elastic-container-service-container.png,Resource-Icons_07312025/Res_Containers/Res_Amazon-Elastic-Container-Service_Container-1_48.svg
aws.compute,ElasticContainerServiceService,elastic-container-service-service.png,Resource-Icons_07312025/Res_Containers/Res_Amazon-Elastic-Container-Service_Service_48.svg
aws.compute,ElasticContainerService,elastic-container-service.png,Architecture-Service-Icons_07312025/Arch_Containers/64/Arch_Amazon-Elastic-Container-Service_64.svg
aws.compute,ElasticKubernetesService,elastic-kubernetes-service.png,Architecture-Service-Icons_07312025/Arch_Containers/64/Arch_Amazon-Elastic-Kubernetes-Service_64.svg
aws.compute,Fargate,fargate.png,Architecture-Service-Icons_07312025/Arch_Containers/64/Arch_AWS-Fargate_64.svg
aws.compute,LambdaFunction,lambda-function.png,Resource-Icons_07312025/Res_Compute/Res_AWS-Lambda_Lambda-Function_48.svg
aws.compute,Lambda,lambda.png,Architecture-Service-Icons_07312025/Arch_Compute/64/Arch_AWS-Lambda_64.svg
aws.compute,Lightsail,lightsail.png,Architecture-Service-Icons_07312025/Arch_Compute/64/Arch_Amazon-Lightsail_64.svg
aws.compute,LocalZones,local-zones.png,Architecture-Service-Icons_07312025/Arch_Compute/64/Arch_AWS-Local-Zones_64.svg
aws.compute,Outposts,outposts.png,Architecture-Service-Icons_07312025/Arch_Compute/64/Arch_AWS-Outposts-rack_64.svg
aws.compute,ServerlessApplicationRepository,serverless-application-repository.png,Architecture-Service-Icons_07312025/Arch_Compute/64/Arch_AWS-Serverless-Application-Repository_64.svg
aws.compute,ThinkboxDeadline,thinkbox-deadline.png,Architecture-Service-Icons_07312025/Arch_Media-Services/64/Arch_AWS-Thinkbox-Deadline_64.svg
aws.compute,ThinkboxDraft,thinkbox-draft.png,NOT_FOUND
aws.compute,ThinkboxFrost,thinkbox-frost.png,Architecture-Service-Icons_07312025/Arch_Media-Services/64/Arch_AWS-Thinkbox-Frost_64.svg
aws.compute,ThinkboxKrakatoa,thinkbox-krakatoa.png,Architecture-Service-Icons_07312025/Arch_Media-Services/64/Arch_AWS-Thinkbox-Krakatoa_64.svg
aws.compute,ThinkboxSequoia,thinkbox-sequoia.png,Architecture-Service-Icons_07312025/Arch_Media-Services/64/Arch_AWS-Thinkbox-Sequoia_64.svg
aws.compute,ThinkboxStoke,thinkbox-stoke.png,Architecture-Service-Icons_07312025/Arch_Media-Services/64/Arch_AWS-Thinkbox-Stoke_64.svg
aws.compute,ThinkboxXmesh,thinkbox-xmesh.png,Architecture-Service-Icons_07312025/Arch_Media-Services/64/Arch_AWS-Thinkbox-XMesh_64.svg
aws.compute,VmwareCloudOnAWS,vmware-cloud-on-aws.png,Architecture-Service-Icons_01312024/Arch_Compute/64/Arch_VMware-Cloud-on-AWS_64.svg
aws.compute,Wavelength,wavelength.png,Architecture-Service-Icons_07312025/Arch_Compute/64/Arch_AWS-Wavelength_64.svg
aws.cost,Budgets,budgets.png,Architecture-Service-Icons_07312025/Arch_Cloud-Financial-Management/64/Arch_AWS-Budgets_64.svg
aws.cost,CostAndUsageReport,cost-and-usage-report.png,Architecture-Service-Icons_07312025/Arch_Cloud-Financial-Management/64/Arch_AWS-Cost-and-Usage-Report_64.svg
aws.cost,CostExplorer,cost-explorer.png,Architecture-Service-Icons_07312025/Arch_Cloud-Financial-Management/64/Arch_AWS-Cost-Explorer_64.svg
aws.cost,CostManagement,cost-management.png,Category-Icons_07312025/Arch-Category_64/Arch-Category_Cloud-Financial-Management_64.svg
aws.cost,ReservedInstanceReporting,reserved-instance-reporting.png,Architecture-Service-Icons_07312025/Arch_Cloud-Financial-Management/64/Arch_Reserved-Instance-Reporting_64.svg
aws.cost,SavingsPlans,savings-plans.png,Architecture-Service-Icons_07312025/Arch_Cloud-Financial-Management/64/Arch_Savings-Plans_64.svg
